package	function	parameter	meaning	doc_path	source_url	fetched_at
scop	DynamicHeatmap	row_names_side	A character vector specifying the side to place row names.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	column_names_side	A character vector specifying the side to place column names.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	row_names_rot	The rotation angle for row names. Default is 0.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	column_names_rot	The rotation angle for column names. Default is 90.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	row_title	A character vector specifying the title for rows. Default is NULL.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	column_title	A character vector specifying the title for columns. Default is NULL.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	row_title_side	"A character vector specifying the side to place row title. Default is ""left""."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	column_title_side	"A character vector specifying the side to place column title. Default is ""top""."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	row_title_rot	The rotation angle for row title. Default is 0.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	column_title_rot	The rotation angle for column title.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	feature_split	A factor specifying how to split the features. Default is NULL.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	feature_split_by	A character vector specifying which group.by to use when splitting features (into n_split feature clusters). Default is NULL.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	n_split	A number of feature splits (feature clusters) to create. Default is NULL.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	split_order	A numeric vector specifying the order of splits. Default is NULL.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	split_method	"A character vector specifying the method for splitting features. Options are ""kmeans"", ""hclust"", or ""mfuzz"". Default is ""kmeans""."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	decreasing	Whether to sort feature splits in decreasing order. Default is FALSE.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	fuzzification	The fuzzification coefficient. Default is NULL.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	anno_terms	Whether to include term annotations. Default is FALSE.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	anno_keys	Whether to include key annotations. Default is FALSE.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	anno_features	Whether to include feature annotations. Default is FALSE.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_width	"A unit specifying the width of term annotations. Default is unit(4, ""in"")."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_stat_width	A unit specifying the width of the independent term-statistic bar-chart annotation.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_fontsize	A numeric vector specifying the font size(s) for term annotations. Default is 8.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_stat	"Which enrichment statistic controls the term bars. Use ""none"" to hide the bar background, ""score"" for -log10 of the active p-value metric, or any column from the enrichment result such as ""p.adjust"", ""pvalue"", ""qvalue"", ""GeneRatio"", ""RichFactor"", ""FoldEnrichment"", ""zScore"", or ""Count""."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_stat_digits	Number of significant digits for statistic labels and axis tick labels.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_stat_label	"Label placed on or beside each statistic bar: ""none"", ""value"", ""significance"", or ""both""."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_stat_axis	Logical. Whether to draw a shared statistic axis outside and below the final enrichment block.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_stat_background_palcolor	Background color of the independent statistic panels. NULL inherits the corresponding term-panel background.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_stat_border	Logical. Whether to draw borders around statistic panels. NULL inherits terms_border.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_stat_border_palcolor	Border color of statistic panels. NULL inherits terms_border_palcolor.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_stat_border_size	Border line width of statistic panels. NULL inherits terms_border_size.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_stat_label_palcolor	Color of labels drawn on statistic bars. NULL automatically uses black or white according to bar luminance.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_group_background	Logical. Whether term blocks use translucent feature_split colors as their backgrounds.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_background_palcolor	Background color used when terms_group_background = FALSE.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_background_alpha	Alpha transparency of term-block backgrounds.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_border	Logical. Whether to draw borders around term blocks.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_border_palcolor	Border color of term blocks.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_border_size	Border line width of term blocks.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_text_palcolor	Fixed term text color. NULL retains colors mapped from enrichment significance.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	terms_bar_palcolor	Fixed statistic-bar color. NULL makes each bar use the same color as its corresponding term text.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	keys_width	"A unit specifying the width of key annotations. Default is unit(2, ""in"")."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	keys_fontsize	A two-length numeric vector specifying the minimum and maximum font size(s) for key annotations. Default is c(6, 10).	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	features_width	"A unit specifying the width of feature annotations. Default is unit(2, ""in"")."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	features_fontsize	A two-length numeric vector specifying the minimum and maximum font size(s) for feature annotations. Default is c(6, 10).	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	IDtype	"A character vector specifying the type of IDs for features. Default is ""symbol""."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	species	"A character vector specifying the species for features. Default is ""Homo_sapiens""."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	db_update	Whether the gene annotation databases should be forcefully updated. If set to FALSE, the function will attempt to load the cached databases instead. Default is FALSE.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	db_version	"A character vector specifying the version of the gene annotation databases to be retrieved. Default is ""latest""."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	db_combine	Whether to use a combined database. Default is FALSE.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	convert_species	Whether to use a species-converted database when the annotation is missing for the specified species. Default is TRUE.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	Ensembl_version	An integer specifying the Ensembl version. Default is NULL. If NULL, the latest version will be used.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	mirror	A character vector specifying the mirror for the Ensembl database. Default is NULL.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	db	"A character vector specifying the database to use. Default is ""GO_BP""."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	TERM2GENE	A data.frame specifying the TERM2GENE mapping for the database. Default is NULL.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	TERM2NAME	A data.frame specifying the TERM2NAME mapping for the database. Default is NULL.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	minGSSize	An integer specifying the minimum gene set size for the database. Default is 10.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	maxGSSize	An integer specifying the maximum gene set size for the database. Default is 500.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	GO_simplify	Whether to simplify gene ontology terms. Default is FALSE.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	GO_simplify_cutoff	"A character vector specifying the cutoff for GO simplification. Default is ""p.adjust < 0.05""."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	simplify_method	"A character vector specifying the method for GO simplification. Default is ""Wang""."	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
scop	DynamicHeatmap	simplify_similarityCutoff	The similarity cutoff for GO simplification. Default is 0.7.	references/scop/functions/DynamicHeatmap.md	https://mengxu98.github.io/scop/reference/DynamicHeatmap.html	2026-08-03T14:16:23+00:00
